fips,year,coalres,pyr,pcoalyr,state,msa,Pop,EarnPOW,Manufact,dSSI,pay
54039,1979,1881.9513,72.574997,84.308334,4,1,231,1944813,415268,6130,1340299
54039,1980,1881.9513,82.408333,87.375,4,1,231.5,2035526,420329,6678,1491000
54039,1981,1881.9513,90.925003,92.974998,4,1,231.10001,2123008,421047,7353,
54039,1982,1881.9513,96.5,99.991669,4,1,229.7,2202131,448449,7783,1643000
54039,1983,1881.9513,99.599998,100.49167,4,1,227.7,2182854,419899,8543,1649000
54039,1984,1881.9513,103.88333,102.21667,4,1,225.60001,2263472,417043,9549,1692000
54039,1985,1881.9513,107.56667,102.24167,4,1,221.8,2337323,443407,10155,1758000
54039,1986,1881.9513,109.60834,100.76667,4,1,218.39999,2407126,417160,10787,1667000
54039,1987,1881.9513,113.625,97.099998,4,1,216.8,2434698,380971,11472,1867000
54039,1988,1881.9513,118.25833,95.383331,4,1,212.7,2542496,392773,12248,1991000
54039,1989,1881.9513,123.96667,95.525002,4,1,209.5,2643776,419002,13101,2152000
54039,1990,1881.9513,130.65833,97.508331,4,1,207.3,2825775,432450,14355,2331000
54039,1991,1881.9513,136.19167,97.216667,4,1,207.10001,2974468,442140,15736,2490000
54039,1992,1881.9513,140.31667,95.025002,4,1,207.5,3162085,455247,18289,2677000
54039,1993,1881.9513,144.45833,96.099998,4,1,207.39999,3344979,460955,21986,2867000
54041,1968,909.84418,34.783333,19.383333,4,0,,,,,
54041,1969,909.84418,36.683334,21.058332,4,0,18.6,32539,6265,388,23000
54041,1970,909.84418,38.825001,28.108334,4,0,17.9,34350,6061,504,29000
54041,1971,909.84418,40.491665,34.033333,4,0,18.299999,44391,6545,448,33000
54041,1972,909.84418,41.816666,36.241665,4,0,18.6,46961,7274,464,46000
54041,1973,909.84418,44.400002,40.791668,4,0,18.5,45727,8385,401,50000
54041,1974,909.84418,49.308334,62.150002,4,0,18.4,46542,8805,669,54000
54041,1975,909.84418,53.816666,72.150002,4,0,18.799999,48292,8244,841,67796
54041,1976,909.84418,56.908333,68.933334,4,0,19.1,54311,9261,897,79449
54041,1977,909.84418,60.608334,72.808334,4,0,19.200001,58987,9706,930,92515
54041,1978,909.84418,65.23333,80.416664,4,0,19.1,69187,11974,973,99970
54041,1979,909.84418,72.574997,84.308334,4,0,19.299999,76769,12382,1052,105208
54041,1980,909.84418,82.408333,87.375,4,0,18.799999,83256,13075,1161,117000
54041,1981,909.84418,90.925003,92.974998,4,0,18.9,90557,14714,1294,
54041,1982,909.84418,96.5,99.991669,4,0,19,93994,14355,1315,131000
54041,1983,909.84418,99.599998,100.49167,4,0,19,96776,16176,1388,142000
54041,1984,909.84418,103.88333,102.21667,4,0,19,103098,18438,1540,147000
54041,1985,909.84418,107.56667,102.24167,4,0,19,109278,18110,1584,146000
54041,1986,909.84418,109.60834,100.76667,4,0,18.700001,104644,13844,1679,182000
54041,1987,909.84418,113.625,97.099998,4,0,18.200001,105787,13032,1709,153000
54041,1988,909.84418,118.25833,95.383331,4,0,17.799999,109984,16732,1810,159000
54041,1989,909.84418,123.96667,95.525002,4,0,17.4,111277,15996,2019,179000
54041,1990,909.84418,130.65833,97.508331,4,0,17.200001,119504,14868,2185,202000
54041,1991,909.84418,136.19167,97.216667,4,0,17.200001,126999,15058,2394,224000
54041,1992,909.84418,140.31667,95.025002,4,0,17.4,134932,15942,2631,207000
54041,1993,909.84418,144.45833,96.099998,4,0,17.4,139294,14711,3150,226000
54043,1968,703.70819,34.783333,19.383333,4,0,,,,,
54043,1969,703.70819,36.683334,21.058332,4,0,19.200001,11316,1113,359,42000
54043,1970,703.70819,38.825001,28.108334,4,0,19,11655,1105,466,53000
54043,1971,703.70819,40.491665,34.033333,4,0,19.5,12975,1297,493,62000
54043,1972,703.70819,41.816666,36.241665,4,0,19.9,14345,1410,670,79000
54043,1973,703.70819,44.400002,40.791668,4,0,20,16120,1393,689,85000
54043,1974,703.70819,49.308334,62.150002,4,0,20.4,18424,1037,1085,102000
54043,1975,703.70819,53.816666,72.150002,4,0,21.200001,20857,1424,1280,121012
54043,1976,703.70819,56.908333,68.933334,4,0,22.299999,23980,1389,1298,135578
54043,1977,703.70819,60.608334,72.808334,4,0,22.799999,25229,1330,1396,151281
54043,1978,703.70819,65.23333,80.416664,4,0,23,28898,1035,1513,162092
54043,1979,703.70819,72.574997,84.308334,4,0,23.299999,33491,1082,1692,176541
54043,1980,703.70819,82.408333,87.375,4,0,23.700001,34810,1107,1931,203000
54043,1981,703.70819,90.925003,92.974998,4,0,23.6,35537,808,2222,
54043,1982,703.70819,96.5,99.991669,4,0,23.5,34375,862,2277,231000
54043,1983,703.70819,99.599998,100.49167,4,0,23.5,35390,749,2444,260000
54043,1984,703.70819,103.88333,102.21667,4,0,22.9,40451,1103,2727,278000
54043,1985,703.70819,107.56667,102.24167,4,0,22.200001,44506,1405,2942,292000
54043,1986,703.70819,109.60834,100.76667,4,0,22.200001,47407,1800,3095,274000
54043,1987,703.70819,113.625,97.099998,4,0,21.6,49239,2107,3236,314000
54043,1988,703.70819,118.25833,95.383331,4,0,21.1,50737,1927,3434,340000
54043,1989,703.70819,123.96667,95.525002,4,0,21.200001,52540,2639,3758,352000
54043,1990,703.70819,130.65833,97.508331,4,0,21.4,56180,2247,4031,390000
54043,1991,703.70819,136.19167,97.216667,4,0,21.4,56444,2138,4676,446000
54043,1992,703.70819,140.31667,95.025002,4,0,21.6,66955,2120,5754,483000
54043,1993,703.70819,144.45833,96.099998,4,0,22,72830,1999,6630,494000
54045,1968,2425.5208,34.783333,19.383333,4,0,,,,,
54045,1969,2425.5208,36.683334,21.058332,4,0,46.200001,93863,4674,408,187000
54045,1970,2425.5208,38.825001,28.108334,4,0,46.400002,105010,5309,530,225000
54045,1971,2425.5208,40.491665,34.033333,4,0,47.400002,115112,5941,543,254000
54045,1972,2425.5208,41.816666,36.241665,4,0,48.099998,130498,6334,665,332000
54045,1973,2425.5208,44.400002,40.791668,4,0,48.099998,127310,6761,608,353000
54045,1974,2425.5208,49.308334,62.150002,4,0,47.099998,144830,7357,992,426000
54045,1975,2425.5208,53.816666,72.150002,4,0,48.099998,181572,9954,1203,470259
54045,1976,2425.5208,56.908333,68.933334,4,0,49.799999,204674,10654,1321,515905
54045,1977,2425.5208,60.608334,72.808334,4,0,50.799999,214513,11776,1425,548541
54045,1978,2425.5208,65.23333,80.416664,4,0,51.400002,244384,12044,1549,584819
54045,1979,2425.5208,72.574997,84.308334,4,0,51.299999,261445,14646,1737,631720
54045,1980,2425.5208,82.408333,87.375,4,0,50.700001,308253,14451,1986,716000
54045,1981,2425.5208,90.925003,92.974998,4,0,50.400002,307235,13306,2291,
54045,1982,2425.5208,96.5,99.991669,4,0,50.299999,329860,13527,2401,782000
54045,1983,2425.5208,99.599998,100.49167,4,0,50.099998,286769,11431,2565,777000
54045,1984,2425.5208,103.88333,102.21667,4,0,49.099998,307839,11411,2846,827000
54045,1985,2425.5208,107.56667,102.24167,4,0,48.299999,308886,11822,2978,860000
54045,1986,2425.5208,109.60834,100.76667,4,0,47.299999,309526,11546,3263,798000
54045,1987,2425.5208,113.625,97.099998,4,0,46,315865,12900,3577,880000
54045,1988,2425.5208,118.25833,95.383331,4,0,44.799999,337583,14276,3799,950000
54045,1989,2425.5208,123.96667,95.525002,4,0,43.700001,339281,16339,4131,1016000
54045,1990,2425.5208,130.65833,97.508331,4,0,42.900002,379726,17938,4544,1085000
54045,1991,2425.5208,136.19167,97.216667,4,0,43,395693,18874,5533,1182000
54045,1992,2425.5208,140.31667,95.025002,4,0,42.799999,418012,17719,6481,1256000
54045,1993,2425.5208,144.45833,96.099998,4,0,43.099998,397452,18480,8228,1371000
54047,1968,1134.8024,34.783333,19.383333,4,0,,,,,
54047,1969,1134.8024,36.683334,21.058332,4,0,50,101740,1873,461,204000
54047,1970,1134.8024,38.825001,28.108334,4,0,50.700001,120608,2104,598,233000
54047,1971,1134.8024,40.491665,34.033333,4,0,50.799999,123113,2035,792,257000
54047,1972,1134.8024,41.816666,36.241665,4,0,50.799999,147763,2009,1045,349000
54047,1973,1134.8024,44.400002,40.791668,4,0,50.299999,153116,1837,918,366000
54047,1974,1134.8024,49.308334,62.150002,4,0,50.5,167107,1863,1398,435000
54047,1975,1134.8024,53.816666,72.150002,4,0,51.200001,219311,1920,1642,483887
54047,1976,1134.8024,56.908333,68.933334,4,0,52,248884,1896,1829,515898
54047,1977,1134.8024,60.608334,72.808334,4,0,52.200001,267777,2146,1994,541824
54047,1978,1134.8024,65.23333,80.416664,4,0,51.799999,256431,2087,2189,578665
54047,1979,1134.8024,72.574997,84.308334,4,0,51.200001,287481,2525,2477,626808
54047,1980,1134.8024,82.408333,87.375,4,0,49.700001,305514,2958,2856,686000
54047,1981,1134.8024,90.925003,92.974998,4,0,48.900002,299161,2085,3322,
54047,1982,1134.8024,96.5,99.991669,4,0,48.200001,289902,2670,3532,750000
54047,1983,1134.8024,99.599998,100.49167,4,0,47.599998,249005,2604,3845,753000
54047,1984,1134.8024,103.88333,102.21667,4,0,46,269141,2571,4623,803000
54047,1985,1134.8024,107.56667,102.24167,4,0,44.599998,273364,2761,5056,848000
54047,1986,1134.8024,109.60834,100.76667,4,0,43.200001,248992,1880,5549,939000
54047,1987,1134.8024,113.625,97.099998,4,0,41,157280,1435,5761,911000
54047,1988,1134.8024,118.25833,95.383331,4,0,38.599998,161381,1580,6009,973000
54047,1989,1134.8024,123.96667,95.525002,4,0,36.599998,166640,1896,6360,1038000
54047,1990,1134.8024,130.65833,97.508331,4,0,35,178843,1738,7163,1146000
54047,1991,1134.8024,136.19167,97.216667,4,0,34.400002,171250,1861,8513,1232000
54047,1992,1134.8024,140.31667,95.025002,4,0,34,179711,2162,12784,1322000
54047,1993,1134.8024,144.45833,96.099998,4,0,33.599998,181232,1947,12996,1442000
54049,1968,970.51001,34.783333,19.383333,4,0,,,,,
54049,1969,970.51001,36.683334,21.058332,4,0,61.200001,155162,44802,351,88000
54049,1970,970.51001,38.825001,28.108334,4,0,61.5,169884,48502,456,110000
54049,1971,970.51001,40.491665,34.033333,4,0,62.299999,177103,50510,489,136000
54049,1972,970.51001,41.816666,36.241665,4,0,63.900002,187928,52050,689,190000
54049,1973,970.51001,44.400002,40.791668,4,0,63.900002,200726,55122,761,209000
54049,1974,970.51001,49.308334,62.150002,4,0,64,215329,57770,1177,264000
54049,1975,970.51001,53.816666,72.150002,4,0,63.599998,257590,59140,1375,313615
54049,1976,970.51001,56.908333,68.933334,4,0,64.800003,281455,68796,1373,347019
54049,1977,970.51001,60.608334,72.808334,4,0,65.800003,313971,79867,1426,383938
54049,1978,970.51001,65.23333,80.416664,4,0,65.900002,330825,87620,1495,436671
54049,1979,970.51001,72.574997,84.308334,4,0,66,360083,82164,1620,472633
54049,1980,970.51001,82.408333,87.375,4,0,65.800003,389284,89742,1791,536000
54049,1981,970.51001,90.925003,92.974998,4,0,65.199997,402633,77794,2002,
54049,1982,970.51001,96.5,99.991669,4,0,64.900002,437436,80171,2062,568000
54049,1983,970.51001,99.599998,100.49167,4,0,65,433540,75754,2136,567000
54049,1984,970.51001,103.88333,102.21667,4,0,63.799999,443273,78408,2300,578000
54049,1985,970.51001,107.56667,102.24167,4,0,62.799999,427439,75517,2349,573000
54049,1986,970.51001,109.60834,100.76667,4,0,61.799999,415871,72270,2479,570000
54049,1987,970.51001,113.625,97.099998,4,0,60.5,422278,73755,2632,584000
54049,1988,970.51001,118.25833,95.383331,4,0,59.099998,441770,74306,2741,601000
54049,1989,970.51001,123.96667,95.525002,4,0,57.900002,471077,76538,2992,635000
54049,1990,970.51001,130.65833,97.508331,4,0,57.200001,510883,79888,3288,664000
54049,1991,970.51001,136.19167,97.216667,4,0,57.400002,531045,81370,3667,669000
54049,1992,970.51001,140.31667,95.025002,4,0,57.700001,534702,84866,4602,703000
54049,1993,970.51001,144.45833,96.099998,4,0,58.099998,506903,72539,5276,749000
54051,1968,1324.7667,34.783333,19.383333,4,1,,,,,
54051,1969,1324.7667,36.683334,21.058332,4,1,38.200001,122444,49740,207,32000
54051,1970,1324.7667,38.825001,28.108334,4,1,37.700001,136664,55528,269,40000
54051,1971,1324.7667,40.491665,34.033333,4,1,38.5,138536,59700,291,48000
54051,1972,1324.7667,41.816666,36.241665,4,1,38.5,142564,64714,426,71000
54051,1973,1324.7667,44.400002,40.791668,4,1,38.799999,151120,71343,438,76000
54051,1974,1324.7667,49.308334,62.150002,4,1,39.099998,164874,74182,567,95000
54051,1975,1324.7667,53.816666,72.150002,4,1,39.799999,181128,77054,650,114726
54051,1976,1324.7667,56.908333,68.933334,4,1,40.299999,218566,87446,705,130508
54051,1977,1324.7667,60.608334,72.808334,4,1,40.700001,253398,100443,725,147158
54051,1978,1324.7667,65.23333,80.416664,4,1,40.700001,281465,111893,752,159712
54051,1979,1324.7667,72.574997,84.308334,4,1,41.200001,282984,115805,806,184163
54051,1980,1324.7667,82.408333,87.375,4,1,41.599998,269080,109299,882,207000
54051,1981,1324.7667,90.925003,92.974998,4,1,41.200001,291972,127827,977,
54051,1982,1324.7667,96.5,99.991669,4,1,40.799999,294645,119656,988,218000
54051,1983,1324.7667,99.599998,100.49167,4,1,40.599998,291858,117080,1071,226000
54051,1984,1324.7667,103.88333,102.21667,4,1,40.099998,304774,121139,1119,237000
54051,1985,1324.7667,107.56667,102.24167,4,1,39.700001,296956,114562,1147,251000
54051,1986,1324.7667,109.60834,100.76667,4,1,38.700001,295768,106803,1228,250000
54051,1987,1324.7667,113.625,97.099998,4,1,38.299999,315952,109725,1275,257000
54051,1988,1324.7667,118.25833,95.383331,4,1,38,337021,119535,1385,261000
54051,1989,1324.7667,123.96667,95.525002,4,1,37.599998,363143,124899,1420,265000
54051,1990,1324.7667,130.65833,97.508331,4,1,37.299999,380427,134595,1637,275000
54051,1991,1324.7667,136.19167,97.216667,4,1,37.200001,388389,136802,1907,311000
54051,1992,1324.7667,140.31667,95.025002,4,1,37.299999,399021,135888,2426,346000
54051,1993,1324.7667,144.45833,96.099998,4,1,37.400002,396263,142637,2731,373000
54053,1968,100.52636,34.783333,19.383333,4,0,,,,,
54053,1969,100.52636,36.683334,21.058332,4,0,24.4,43419,13939,249,25000
54053,1970,100.52636,38.825001,28.108334,4,0,24.299999,45534,14641,323,33000
54053,1971,100.52636,40.491665,34.033333,4,0,24.6,47832,16369,267,40000
54053,1972,100.52636,41.816666,36.241665,4,0,24.799999,50237,16218,339,50000
54053,1973,100.52636,44.400002,40.791668,4,0,24.799999,54754,18149,333,54000
54053,1974,100.52636,49.308334,62.150002,4,0,25.1,59890,19814,745,67000
54053,1975,100.52636,53.816666,72.150002,4,0,25.5,64231,20314,848,81331
54053,1976,100.52636,56.908333,68.933334,4,0,25.799999,78530,22330,878,95650
54053,1977,100.52636,60.608334,72.808334,4,0,25.9,101431,24139,902,113337
54053,1978,100.52636,65.23333,80.416664,4,0,25.9,131166,26764,934,122855
54053,1979,100.52636,72.574997,84.308334,4,0,26.4,153376,30591,1000,138700
54053,1980,100.52636,82.408333,87.375,4,0,27.1,137402,30100,1093,161000
54053,1981,100.52636,90.925003,92.974998,4,0,27.200001,119087,31221,1206,
54053,1982,100.52636,96.5,99.991669,4,0,26.9,111992,27437,1237,176000
54053,1983,100.52636,99.599998,100.49167,4,0,26.6,109469,25924,1326,185000
54053,1984,100.52636,103.88333,102.21667,4,0,26.4,120972,28172,1396,192000
54053,1985,100.52636,107.56667,102.24167,4,0,26.200001,130180,28406,1501,207000
54053,1986,100.52636,109.60834,100.76667,4,0,25.9,132050,24442,1610,203000
54053,1987,100.52636,113.625,97.099998,4,0,25.700001,135875,25237,1727,242000
54053,1988,100.52636,118.25833,95.383331,4,0,25.4,152180,33390,1752,264000
54053,1989,100.52636,123.96667,95.525002,4,0,25.200001,167388,36603,1832,275000
54053,1990,100.52636,130.65833,97.508331,4,0,25.1,209137,38951,2008,304000
54053,1991,100.52636,136.19167,97.216667,4,0,25.1,205197,41195,2178,348000
54053,1992,100.52636,140.31667,95.025002,4,0,24.9,214886,47398,2602,357000
54053,1993,100.52636,144.45833,96.099998,4,0,25.299999,213710,51920,2929,403000
54055,1968,66.571663,34.783333,19.383333,4,0,,,,,
54055,1969,66.571663,36.683334,21.058332,4,0,63.299999,120395,16948,597,132000
54055,1970,66.571663,38.825001,28.108334,4,0,63.200001,133712,18345,776,160000
54055,1971,66.571663,40.491665,34.033333,4,0,64,150343,19608,804,190000
54055,1972,66.571663,41.816666,36.241665,4,0,66.300003,163966,20330,1105,264000
54055,1973,66.571663,44.400002,40.791668,4,0,66.800003,177556,20724,1040,291000
54055,1974,66.571663,49.308334,62.150002,4,0,68.300003,191035,22910,1536,357000
54055,1975,66.571663,53.816666,72.150002,4,0,69.300003,218186,25763,1946,412373
54055,1976,66.571663,56.908333,68.933334,4,0,71.300003,253351,30636,2048,460378
54055,1977,66.571663,60.608334,72.808334,4,0,72.900002,292344,32258,2193,505923
54055,1978,66.571663,65.23333,80.416664,4,0,73.599998,320438,34390,2369,546649
54055,1979,66.571663,72.574997,84.308334,4,0,74.599998,342763,39932,2640,598127
54055,1980,66.571663,82.408333,87.375,4,0,74.099998,388006,42181,3002,661000
54055,1981,66.571663,90.925003,92.974998,4,0,73.900002,406891,41156,3445,
54055,1982,66.571663,96.5,99.991669,4,0,74.099998,425486,42421,3546,766000
54055,1983,66.571663,99.599998,100.49167,4,0,73.400002,412560,36563,3851,800000
54055,1984,66.571663,103.88333,102.21667,4,0,71.800003,434807,42081,4271,839000
54055,1985,66.571663,107.56667,102.24167,4,0,70.5,435879,41626,4670,858000
54055,1986,66.571663,109.60834,100.76667,4,0,69.699997,453123,35687,5005,922000
54055,1987,66.571663,113.625,97.099998,4,0,67.900002,471133,37567,5205,929000
54055,1988,66.571663,118.25833,95.383331,4,0,66.400002,493082,38525,5685,983000
54055,1989,66.571663,123.96667,95.525002,4,0,65.5,495507,40901,6135,1048000
54055,1990,66.571663,130.65833,97.508331,4,0,64.900002,526004,43890,6772,1133000
54055,1991,66.571663,136.19167,97.216667,4,0,64.800003,554463,46774,7735,1212000
54055,1992,66.571663,140.31667,95.025002,4,0,65,567313,46611,9732,1309000
54055,1993,66.571663,144.45833,96.099998,4,0,65.099998,584761,50339,11712,1426000
54057,1968,241.24091,34.783333,19.383333,4,1,,,,,
54057,1969,241.24091,36.683334,21.058332,4,1,23.6,33526,13703,115,23000
54057,1970,241.24091,38.825001,28.108334,4,1,23.200001,34705,13721,149,30000
54057,1971,241.24091,40.491665,34.033333,4,1,23.6,36698,13788,170,32000
54057,1972,241.24091,41.816666,36.241665,4,1,24.700001,41340,14884,228,47000
54057,1973,241.24091,44.400002,40.791668,4,1,24.5,45205,16556,236,50000
54057,1974,241.24091,49.308334,62.150002,4,1,25,50279,19141,494,63000
54057,1975,241.24091,53.816666,72.150002,4,1,25.5,52336,18558,609,78900
54057,1976,241.24091,56.908333,68.933334,4,1,26.200001,58242,20637,664,86327
54057,1977,241.24091,60.608334,72.808334,4,1,26.4,69532,22765,682,104194
54057,1978,241.24091,65.23333,80.416664,4,1,26.4,83066,28025,706,118261
54057,1979,241.24091,72.574997,84.308334,4,1,26.9,89621,32543,756,131086
54057,1980,241.24091,82.408333,87.375,4,1,27.299999,103270,36885,827,140000
54057,1981,241.24091,90.925003,92.974998,4,1,27.5,109055,40185,913,
54057,1982,241.24091,96.5,99.991669,4,1,27.700001,114394,40265,957,139000
54057,1983,241.24091,99.599998,100.49167,4,1,27.5,120057,42305,945,150000
54057,1984,241.24091,103.88333,102.21667,4,1,27.200001,131985,44862,1035,156000
54057,1985,241.24091,107.56667,102.24167,4,1,27.299999,144024,48259,1063,162000
54057,1986,241.24091,109.60834,100.76667,4,1,27,153889,53484,1100,222000
54057,1987,241.24091,113.625,97.099998,4,1,27.1,158185,56857,1109,173000
54057,1988,241.24091,118.25833,95.383331,4,1,27,173298,62317,1115,196000
54057,1989,241.24091,123.96667,95.525002,4,1,26.799999,171294,59038,1128,211000
54057,1990,241.24091,130.65833,97.508331,4,1,26.700001,175309,59651,1199,226000
54057,1991,241.24091,136.19167,97.216667,4,1,26.799999,181156,60680,1215,255000
54057,1992,241.24091,140.31667,95.025002,4,1,26.9,182125,55290,1552,289000
54057,1993,241.24091,144.45833,96.099998,4,1,27.1,183985,53808,1699,321000
54059,1968,2154.2881,34.783333,19.383333,4,0,,,,,
54059,1969,2154.2881,36.683334,21.058332,4,0,33.299999,51186,2517,393,121000
54059,1970,2154.2881,38.825001,28.108334,4,0,33,59082,2554,511,145000
54059,1971,2154.2881,40.491665,34.033333,4,0,33.799999,62299,2587,628,165000
54059,1972,2154.2881,41.816666,36.241665,4,0,34.200001,70629,2545,846,224000
54059,1973,2154.2881,44.400002,40.791668,4,0,33.799999,72344,2644,771,239000
54059,1974,2154.2881,49.308334,62.150002,4,0,33.599998,79667,3388,999,280000
54059,1975,2154.2881,53.816666,72.150002,4,0,34.700001,101931,4089,1283,317358
54059,1976,2154.2881,56.908333,68.933334,4,0,36.299999,113603,4764,1423,360341
54059,1977,2154.2881,60.608334,72.808334,4,0,37,137510,10720,1520,386950
54059,1978,2154.2881,65.23333,80.416664,4,0,37.200001,157441,11846,1637,416105
54059,1979,2154.2881,72.574997,84.308334,4,0,37,170691,10659,1820,466177
54059,1980,2154.2881,82.408333,87.375,4,0,37.400002,203176,7703,2065,530000
54059,1981,2154.2881,90.925003,92.974998,4,0,37.400002,215662,6472,2365,
54059,1982,2154.2881,96.5,99.991669,4,0,37.700001,227073,6388,2543,581000
54059,1983,2154.2881,99.599998,100.49167,4,0,38.099998,214567,3013,2733,589000
54059,1984,2154.2881,103.88333,102.21667,4,0,37.5,238470,3595,3043,609000
54059,1985,2154.2881,107.56667,102.24167,4,0,37,242873,3837,3239,641000
54059,1986,2154.2881,109.60834,100.76667,4,0,36.299999,257036,4428,3466,688000
54059,1987,2154.2881,113.625,97.099998,4,0,35.200001,262927,4208,3835,683000
54059,1988,2154.2881,118.25833,95.383331,4,0,34.599998,279760,5128,4160,740000
54059,1989,2154.2881,123.96667,95.525002,4,0,34.099998,299279,5943,4377,799000
54059,1990,2154.2881,130.65833,97.508331,4,0,33.599998,340156,5707,4835,862000
54059,1991,2154.2881,136.19167,97.216667,4,0,33.799999,362256,6271,6057,972000
54059,1992,2154.2881,140.31667,95.025002,4,0,33.400002,398969,7453,7774,1024000
54059,1993,2154.2881,144.45833,96.099998,4,0,33.900002,408163,7430,9392,1104000
54061,1968,735.48785,34.783333,19.383333,4,0,,,,,
54061,1969,735.48785,36.683334,21.058332,4,0,62.400002,146434,18606,311,54000
54061,1970,735.48785,38.825001,28.108334,4,0,63.700001,163539,18148,404,67000
54061,1971,735.48785,40.491665,34.033333,4,0,64.800003,180715,19126,444,81000
54061,1972,735.48785,41.816666,36.241665,4,0,67.400002,213363,22784,587,105000
54061,1973,735.48785,44.400002,40.791668,4,0,69.199997,224829,24878,525,116000
54061,1974,735.48785,49.308334,62.150002,4,0,71.400002,244040,24445,820,146000
54061,1975,735.48785,53.816666,72.150002,4,0,70.300003,278610,26597,923,175542
54061,1976,735.48785,56.908333,68.933334,4,0,71.400002,325886,32171,1050,197824
54061,1977,735.48785,60.608334,72.808334,4,0,73.099998,356853,30984,1058,219368
54061,1978,735.48785,65.23333,80.416664,4,0,73.800003,400311,35645,1075,234523
54061,1979,735.48785,72.574997,84.308334,4,0,74.400002,430384,39680,1128,257141
54061,1980,735.48785,82.408333,87.375,4,0,75.300003,483758,40335,1207,304000
54061,1981,735.48785,90.925003,92.974998,4,0,76.900002,518646,41165,1304,
54061,1982,735.48785,96.5,99.991669,4,0,77.400002,585055,46352,1383,338000
54061,1983,735.48785,99.599998,100.49167,4,0,77.800003,602665,49073,1433,334000
54061,1984,735.48785,103.88333,102.21667,4,0,77.400002,641431,53716,1614,347000
54061,1985,735.48785,107.56667,102.24167,4,0,75.800003,673826,55822,1790,353000
54061,1986,735.48785,109.60834,100.76667,4,0,76.099998,723944,58846,1878,343000
54061,1987,735.48785,113.625,97.099998,4,0,76.599998,770552,63387,2061,382000
54061,1988,735.48785,118.25833,95.383331,4,0,75.800003,804071,64569,2212,392000
54061,1989,735.48785,123.96667,95.525002,4,0,75.5,842682,66578,2350,429000
54061,1990,735.48785,130.65833,97.508331,4,0,75.5,926002,68772,2711,469000
54061,1991,735.48785,136.19167,97.216667,4,0,76.5,971441,69503,2961,529000
54061,1992,735.48785,140.31667,95.025002,4,0,77.199997,1067304,80940,4003,566000
54061,1993,735.48785,144.45833,96.099998,4,0,77.699997,1082721,80976,4357,619000
54063,1968,0,34.783333,19.383333,4,0,,,,,
54063,1969,0,36.683334,21.058332,4,0,11.1,10677,718,185,20000
54063,1970,0,38.825001,28.108334,4,0,11.3,11381,453,240,24000
54063,1971,0,40.491665,34.033333,4,0,11.6,12075,437,215,28000
54063,1972,0,41.816666,36.241665,4,0,11.5,13830,591,270,36000
54063,1973,0,44.400002,40.791668,4,0,11.4,15946,1279,230,42000
54063,1974,0,49.308334,62.150002,4,0,11.5,16610,1780,556,48000
54063,1975,0,53.816666,72.150002,4,0,11.7,17931,2659,690,55878
54063,1976,0,56.908333,68.933334,4,0,12.1,20191,3283,722,63232
54063,1977,0,60.608334,72.808334,4,0,12.3,21459,3260,738,74090
54063,1978,0,65.23333,80.416664,4,0,12.6,24298,3650,761,84956
54063,1979,0,72.574997,84.308334,4,0,12.6,26449,4098,810,94079
54063,1980,0,82.408333,87.375,4,0,12.9,28264,4695,881,112000
54063,1981,0,90.925003,92.974998,4,0,12.9,27721,4450,969,
54063,1982,0,96.5,99.991669,4,0,12.8,27535,3988,1004,126000
54063,1983,0,99.599998,100.49167,4,0,12.5,29241,3757,1059,127000
54063,1984,0,103.88333,102.21667,4,0,12.7,33192,5247,1172,145000
54063,1985,0,107.56667,102.24167,4,0,12.8,36216,6389,1206,145000
54063,1986,0,109.60834,100.76667,4,0,12.6,37844,6918,1235,159000
54063,1987,0,113.625,97.099998,4,0,12.3,39964,7615,1265,176000
54063,1988,0,118.25833,95.383331,4,0,12.3,42596,7906,1358,183000
54063,1989,0,123.96667,95.525002,4,0,12.4,46916,9332,1488,187000
54063,1990,0,130.65833,97.508331,4,0,12.4,53298,10762,1499,214000
54063,1991,0,136.19167,97.216667,4,0,12.5,51373,10163,1601,241000
54063,1992,0,140.31667,95.025002,4,0,12.6,52432,9328,2028,260000
54063,1993,0,144.45833,96.099998,4,0,12.8,55557,10107,1971,277000
54065,1968,0,34.783333,19.383333,4,0,,,,,
54065,1969,0,36.683334,21.058332,4,0,8.6999998,11965,1484,62,9000
54065,1970,0,38.825001,28.108334,4,0,8.5,12493,1497,81,10000
54065,1971,0,40.491665,34.033333,4,0,8.6000004,13046,1343,94,12000
54065,1972,0,41.816666,36.241665,4,0,8.6999998,14139,1258,140,15000
54065,1973,0,44.400002,40.791668,4,0,9,15947,1463,146,20000
54065,1974,0,49.308334,62.150002,4,0,9.1000004,17974,2067,175,24000
54065,1975,0,53.816666,72.150002,4,0,9.3999996,17701,1129,233,29046
54065,1976,0,56.908333,68.933334,4,0,9.6999998,20371,1264,249,37475
54065,1977,0,60.608334,72.808334,4,0,10.1,24583,2052,248,46739
54065,1978,0,65.23333,80.416664,4,0,10.2,30569,3082,250,51429
54065,1979,0,72.574997,84.308334,4,0,10.6,32124,2042,259,59626
54065,1980,0,82.408333,87.375,4,0,10.8,32797,2290,275,64000
54065,1981,0,90.925003,92.974998,4,0,11,36157,3345,292,
54065,1982,0,96.5,99.991669,4,0,10.9,35951,3048,273,71000
54065,1983,0,99.599998,100.49167,4,0,11,38855,3304,290,74000
54065,1984,0,103.88333,102.21667,4,0,11,44052,4037,341,79000
